time,count
07:21,68
07:53,108
08:31,132
09:03,180
09:34,183
09:59,197
10:25,206
10:49,242
11:11,276
11:38,265
12:05,296
12:31,241
13:01,246
13:29,234
13:52,210
14:25,178
14:50,176
15:37,181
16:10,202
16:48,240
17:19,275
17:50,319
18:18,367
18:44,401
19:15,487
19:43,477
