time,count
08:08,94
08:57,164
09:52,219
10:42,230
11:32,246
12:16,263
12:56,238
13:39,203
14:09,183
14:39,160
15:04,168
15:37,164
16:07,198
16:50,229
17:39,286
18:09,360
18:42,363
19:12,391
19:40,375
20:09,341
20:34,268
20:57,221
21:24,170
21:48,80
