time,count
09:32,105
10:03,187
10:33,200
10:56,254
11:21,242
11:49,255
12:09,285
12:28,256
12:52,255
13:17,275
13:36,242
13:56,221
14:15,199
14:33,188
14:50,175
15:20,149
15:50,133
16:20,118
16:50,95
