time,count
08:06,63
08:53,84
09:47,130
10:22,166
11:08,187
11:50,191
12:38,187
13:09,194
13:42,179
14:15,153
14:42,152
15:09,152
15:41,154
16:20,162
17:08,221
17:53,326
18:38,354
19:12,424
19:51,427
20:35,316
21:04,273
21:38,141
