time,count
09:42,29
10:18,41
10:51,36
11:25,42
11:49,39
12:11,35
12:36,34
12:59,40
13:21,42
13:47,60
14:07,68
14:24,65
14:45,68
15:00,63
15:25,62
15:51,58
16:32,49
17:02,44
17:26,39
17:49,41
18:08,44
18:25,48
18:47,48
19:04,52
19:22,41
19:48,33
20:06,4
20:24,4
20:46,4
