time,count
09:41,122
10:19,227
10:52,271
11:28,284
11:54,290
12:25,277
12:50,270
13:11,277
13:35,239
14:00,234
14:25,200
14:48,185
15:05,163
15:28,142
15:54,144
16:34,143
17:03,132
17:27,124
17:51,125
