time,count
10:05,185
10:52,214
11:45,216
12:21,278
13:00,262
13:39,162
14:08,152
14:32,164
14:59,163
15:32,154
16:05,128
16:47,105
17:21,98
17:49,105
18:16,113
18:39,128
19:05,142
19:31,135
20:02,141
20:31,109
