time,count
09:52,106
10:38,152
11:01,185
11:46,175
12:13,190
12:47,184
13:09,160
13:42,155
14:07,153
14:34,140
14:56,136
15:55,107
16:37,101
16:59,95
17:33,93
17:58,102
18:31,105
18:56,116
19:35,125
19:59,116
20:30,86
20:52,48
