time,count
07:09,47
07:35,70
08:00,116
08:27,134
08:52,182
09:23,189
09:47,195
10:04,219
10:23,188
10:48,226
11:07,261
11:28,254
11:51,283
12:19,272
12:39,258
13:01,248
13:22,232
13:45,225
13:59,220
14:24,175
14:49,177
15:22,176
15:54,211
16:27,225
16:51,260
17:20,280
17:49,338
18:09,373
18:33,378
19:02,462
19:30,444
19:59,441
20:28,371
20:53,316
