time,count
07:19,40
07:46,56
08:14,67
08:41,72
09:14,113
09:39,131
09:59,177
10:23,186
10:48,198
11:09,204
11:30,185
12:00,211
12:26,184
12:50,202
13:20,198
13:46,194
14:02,180
14:27,151
14:53,144
15:35,136
16:05,162
16:32,154
17:00,203
17:29,252
17:53,300
18:23,340
