time,count
08:09,65
09:02,105
10:02,218
10:50,214
11:37,195
12:23,200
13:10,191
13:54,172
14:34,164
15:03,155
15:41,170
16:19,195
17:06,216
17:50,293
18:35,379
19:04,467
19:37,473
20:06,482
20:35,399
21:02,330
