time,count
09:49,151
10:25,203
11:03,237
11:39,235
12:08,289
12:34,281
13:01,252
13:28,210
13:52,207
14:20,211
14:47,210
15:06,236
15:29,203
15:56,196
16:36,211
17:04,224
17:27,180
17:51,174
18:21,168
18:48,170
19:07,172
