time,count
07:55,96
08:39,118
09:12,151
09:51,168
10:37,204
11:08,235
11:39,217
12:09,245
12:41,217
13:15,239
13:42,221
14:14,194
14:40,183
15:03,192
15:34,189
16:05,204
