time,count
08:05,85
08:54,166
09:47,192
10:22,200
11:07,235
11:50,247
12:24,259
12:58,243
13:34,201
14:02,197
14:32,176
15:00,168
15:35,178
16:05,265
16:47,270
17:21,309
17:49,322
18:17,373
18:43,350
19:12,395
19:38,382
20:03,303
20:29,252
