time,count
09:11,74
09:34,108
09:52,164
10:15,235
10:35,255
10:54,301
11:15,323
11:34,303
11:52,309
12:12,325
12:33,297
12:51,293
13:10,294
13:32,252
13:48,240
13:59,235
14:19,46
14:41,29
