time,count
07:53,83
08:39,106
09:11,130
09:50,182
10:24,181
10:58,219
11:38,200
12:07,210
12:39,193
13:09,213
13:36,179
14:03,175
14:31,156
14:59,167
15:34,142
16:04,171
16:47,194
17:24,219
17:56,277
18:38,357
