time,count
07:19,38
07:46,50
08:12,73
08:39,88
09:08,117
09:33,122
09:55,172
10:20,182
10:48,188
11:08,186
11:28,179
11:53,205
12:19,201
12:39,193
13:02,208
13:23,164
13:46,149
14:01,152
14:26,145
14:52,156
15:35,164
16:04,177
16:30,176
17:00,230
17:30,250
17:55,307
18:26,324
18:51,391
19:26,426
19:50,425
20:24,337
20:49,277
