time,count
07:36,62
08:07,87
08:40,91
09:10,121
09:44,136
10:09,162
10:32,152
11:02,159
11:33,145
12:03,185
12:31,184
13:02,202
13:30,188
13:54,176
14:27,154
14:54,164
15:37,159
16:13,178
16:48,190
17:21,219
17:56,316
18:34,347
19:03,415
19:34,389
20:02,377
