time,count
08:02,78
08:52,123
09:46,174
10:21,205
11:05,204
11:45,186
12:17,185
12:53,183
13:35,143
14:03,146
14:33,131
15:01,154
15:34,156
16:04,193
16:47,255
17:23,291
17:53,275
18:34,346
19:04,443
19:33,469
